LAMMPS data file via write_data, version 2 Aug 2023, timestep = 37500000, units = real

1296 atoms
2 atom types

-11.385138402725241 11.385138402725241 xlo xhi
-10.702181737627807 10.702181737627807 ylo yhi
-13.151493577970086 13.151493577970086 zlo zhi

Masses

1 1.00794
2 15.9994

Atoms # full

728 1 1 0.5897 -8.227573745038546 -8.514639846361233 -9.422602331913586 1 -1 -8
925 1 2 -1.1794 -6.606921785291634 -8.471268308926359 -10.767954116761556 0 1 13
584 1 1 0.5897 -8.023831636696487 -8.215796555571327 -11.775461242023978 -2 -4 -5
841 1 2 -1.1794 -10.735568329327702 -9.66537290767332 -10.673011668392142 -1 7 4
926 1 1 0.5897 -6.094275621916129 -8.8624325577195 -11.475355179456166 0 1 13
927 1 1 0.5897 -5.959179626476267 -8.237311564658409 -10.103178849107408 0 1 13
842 1 1 0.5897 -10.343244089959002 -9.314700430707289 -9.873422807646323 -1 7 4
1148 1 1 0.5897 -6.814848156218782 -5.958862682652173 -12.59529033667234 0 3 -1
1147 1 2 -1.1794 -6.016533888589675 -6.301128303816065 -12.997509672462291 0 3 -1
583 1 2 -1.1794 -8.769365541690945 -8.308774348296373 -12.368560012267709 -2 -4 -5
843 1 1 0.5897 -10.408993329994395 -9.09642489397546 -11.370061714880787 -1 7 4
446 1 1 0.5897 -8.689843164306831 -10.097274348121704 -13.044728501860728 -3 -14 1
1229 1 1 0.5897 -6.21491853842324 -10.674085085509093 -9.393636976884308 15 3 0
729 1 1 0.5897 -8.403513059411962 -8.796443314661262 -7.945602958966256 1 -1 -8
905 1 1 0.5897 -8.175030472098912 -9.594022318922594 -5.943270964218551 12 1 -1
1132 1 2 -1.1794 -9.492755410358985 -10.605860526137 -5.4717764011291425 -1 3 0
906 1 1 0.5897 -7.24919567789823 -8.472557825065058 -5.5225067789281495 12 1 -1
904 1 2 -1.1794 -7.455622693401867 -9.047475535812683 -6.259452694742203 12 1 -1
727 1 2 -1.1794 -8.884796430733141 -8.523669957520177 -8.726751335571148 1 -1 -8
381 1 1 0.5897 -10.29438672032191 -6.370577897568554 -4.971660396818267 6 11 6
278 1 1 0.5897 -10.360641517294013 -7.47649324247904 -8.492711253772317 1 -11 9
1175 1 1 0.5897 -6.4796842223493565 -10.413775028951772 -5.228844554873748 6 5 4
379 1 2 -1.1794 -9.557576552090966 -5.83400891431751 -4.679365399741614 6 11 6
1051 1 2 -1.1794 -11.381286605606563 -7.476790968858136 -5.7385641072328015 -3 -4 8
279 1 1 0.5897 -11.173027134051415 -6.236972006942478 -8.18366169573527 1 -11 9
1262 1 1 0.5897 -11.314330957736615 -10.428598355121311 -5.168257353417508 4 -3 -4
277 1 2 -1.1794 -11.261162568909452 -7.163853956841018 -8.405818720060461 1 -11 9
885 1 1 0.5897 -7.75303726407827 -10.156582233150377 -2.2057183718031608 1 -10 -2
337 1 2 -1.1794 -9.050731166541976 -5.738930543644411 -1.9601150851906137 3 -14 -4
1085 1 1 0.5897 -10.908308306968454 -7.140882352966545 -0.4117706800814563 -8 2 4
883 1 2 -1.1794 -7.829698093662509 -9.209505186985442 -2.0899602543643354 1 -10 -2
1067 1 1 0.5897 -9.848685966145196 -8.890434614226047 -1.84715203028736 8 -1 2
339 1 1 0.5897 -9.472368920803532 -5.747580688221914 -2.8194046753363837 3 -14 -4
863 1 1 0.5897 -7.487346298938604 -7.970975978474637 -3.3652104213485226 7 -6 -1
884 1 1 0.5897 -7.438363165340876 -9.0400184804341 -1.2330104187864 1 -10 -2
1166 1 1 0.5897 -6.491272969555899 -6.069627096574605 -3.042578365540771 10 -8 1
1066 1 2 -1.1794 -10.616356178347111 -8.931150529241531 -1.2768394537330234 8 -1 2
338 1 1 0.5897 -9.762759518393702 -5.902869802850693 -1.3417532262032097 3 -14 -4
1068 1 1 0.5897 -11.283657853375146 -9.37091355280904 -1.8036684587900074 8 -1 2
862 1 2 -1.1794 -7.187140054246983 -7.444548092025634 -4.106143428530128 7 -6 -1
864 1 1 0.5897 -7.959725874172795 -6.948434648905184 -4.376725092899207 7 -6 -1
451 1 2 -1.1794 -9.167369911272157 -9.637611176347711 2.359534610867913 -2 -4 -1
868 1 2 -1.1794 -7.323396943973009 -5.75944404450437 1.3131524924330655 -4 -7 -3
57 1 1 0.5897 -8.320588787572857 -5.4963638455756865 4.236924997321031 -9 13 -5
368 1 1 0.5897 -6.244070904816538 -8.72230235730923 0.9935724337357742 6 5 -4
55 1 2 -1.1794 -8.464462135453028 -6.253815918989785 3.669652068546301 -9 13 -5
453 1 1 0.5897 -8.782532300648453 -9.28143855464612 1.55873945712459 -2 -4 -1
452 1 1 0.5897 -9.875428990218388 -9.030942182746397 2.575953067304142 -2 -4 -1
369 1 1 0.5897 -6.940201527379311 -7.410660886061955 0.6987945733264888 6 5 -4
870 1 1 0.5897 -7.719549437169196 -5.951582655392836 2.163080605457412 -4 -7 -3
185 1 1 0.5897 -11.145854218534678 -7.267590023431694 1.5637970002938788 2 4 12
184 1 2 -1.1794 -11.239722073294105 -7.802126039039854 2.3522713758318683 2 4 12
56 1 1 0.5897 -8.320654012104344 -7.010263861840701 4.238279868664477 -9 13 -5
1084 1 2 -1.1794 -10.894740553571845 -6.29492181785128 0.03588824999665838 -8 2 4
77 1 1 0.5897 -8.405410470711418 -9.223387154073366 4.238953964948474 -3 -3 9
2 1 1 0.5897 -10.089131609787998 -5.487027810899147 3.7333439516914657 5 10 -3
367 1 2 -1.1794 -6.787511577345492 -8.284252521125612 0.3385789928616277 6 5 -4
794 1 1 0.5897 -10.74239442447101 -10.425187496747055 0.027039648370795397 5 -7 -3
76 1 2 -1.1794 -8.631751778286107 -8.68576705453788 4.997878226972684 -3 -3 9
130 1 2 -1.1794 -11.287084160062541 -8.309185839737651 6.542472677264198 4 5 -5
545 1 1 0.5897 -7.7499596968372 -9.660799842261207 8.28299867805922 10 -7 12
78 1 1 0.5897 -8.148497507538842 -9.080042783142398 5.723993780432371 -3 -3 9
544 1 2 -1.1794 -7.210860249021847 -9.179000753154325 7.655724207245938 10 -7 12
546 1 1 0.5897 -6.495822616272258 -9.778857392449927 7.443297698356166 10 -7 12
131 1 1 0.5897 -10.458322375959199 -8.192085967315139 6.078066240658866 4 5 -5
378 1 1 0.5897 -6.485768560410127 -7.620356236688871 8.222890289299487 4 -12 0
376 1 2 -1.1794 -5.934564990361931 -6.854465623803032 8.383570168502503 4 -12 0
132 1 1 0.5897 -11.343646648115303 -7.553155124642253 7.126809964595884 4 5 -5
808 1 2 -1.1794 -11.122816256200341 -6.240760753827912 8.587567006163946 -3 4 -4
38 1 1 0.5897 -6.600932389264988 -5.777352999161802 11.674854000291875 -4 -15 3
571 1 2 -1.1794 -8.28742900139502 -8.21171273618945 11.06798409770864 -7 0 -2
283 1 2 -1.1794 -8.782028016579261 -10.482295599937128 9.558882548687377 10 -1 2
572 1 1 0.5897 -9.193214799455436 -7.9075686487736405 11.125256623212179 -7 0 -2
1204 1 2 -1.1794 -10.92539224547172 -7.572907313741338 11.0830006259652 -17 -2 0
573 1 1 0.5897 -7.77926879333549 -7.420197214583208 10.890478775271808 -7 0 -2
834 1 1 0.5897 -10.769836916569279 -10.44666769898319 12.388992053404552 2 -2 -4
37 1 2 -1.1794 -6.927047319936509 -5.7038907606766145 10.777923565479671 -4 -15 3
285 1 1 0.5897 -8.647320139759072 -10.035560745754488 10.394653813142652 10 -1 2
284 1 1 0.5897 -9.680610639829457 -10.263622908406301 9.311974940686564 10 -1 2
377 1 1 0.5897 -6.207677717821307 -6.538683033346634 9.24491943402404 4 -12 0
585 1 1 0.5897 -8.502364304710095 -7.847718837440428 13.13921021625016 -2 -4 -6
810 1 1 0.5897 -11.084976143356977 -6.855762668979006 9.32007815490731 -3 4 -4
1205 1 1 0.5897 -10.944190113880797 -8.435221776154139 11.498081701564962 -17 -2 0
1206 1 1 0.5897 -11.342462452355132 -6.991410596470814 11.718725283637358 -17 -2 0
247 1 2 -1.1794 -11.380094367291957 -10.01397469686641 8.786701873052419 -6 -7 -11
